d,manifold,samplingdist,cov_type,mean_type,value,summary_type,n,ptile,M-estimator,cutoff_ratio,eff_rank
2,euclidean,laplace,half-rank,mono,6.207932358288228e-05,sample_mean_var,1000,35.00,Huber,0.3094722238222482,1.005
2,euclidean,laplace,half-rank,softr,6.29582999510921e-05,sample_mean_var,1000,35.00,Cauchy,0.3094722238222482,1.005
2,euclidean,laplace,half-rank,hardr,7.55566847120103e-05,sample_mean_var,1000,35.00,Hampel,0.3094722238222482,1.005
2,euclidean,laplace,half-rank,mono,6.34442085848984e-05,sample_mean_var,1000,40.00,Huber,0.3653229999238956,1.005
2,euclidean,laplace,half-rank,softr,6.237859924043439e-05,sample_mean_var,1000,40.00,Cauchy,0.3653229999238956,1.005
2,euclidean,laplace,half-rank,hardr,7.254386107612891e-05,sample_mean_var,1000,40.00,Hampel,0.3653229999238956,1.005
2,euclidean,laplace,half-rank,mono,6.485275168713632e-05,sample_mean_var,1000,45.00,Huber,0.4256929069324544,1.005
2,euclidean,laplace,half-rank,softr,6.211562078121434e-05,sample_mean_var,1000,45.00,Cauchy,0.4256929069324544,1.005
2,euclidean,laplace,half-rank,hardr,7.10746369559621e-05,sample_mean_var,1000,45.00,Hampel,0.4256929069324544,1.005
2,euclidean,laplace,half-rank,mono,6.637535659429126e-05,sample_mean_var,1000,50.00,Huber,0.49239616214147697,1.005
2,euclidean,laplace,half-rank,softr,6.217937866344259e-05,sample_mean_var,1000,50.00,Cauchy,0.49239616214147697,1.005
2,euclidean,laplace,half-rank,hardr,7.039161810554842e-05,sample_mean_var,1000,50.00,Hampel,0.49239616214147697,1.005
2,euclidean,laplace,half-rank,mono,6.994911991844969e-05,sample_mean_var,1000,60.00,Huber,0.649519895136777,1.005
2,euclidean,laplace,half-rank,softr,6.304870284315656e-05,sample_mean_var,1000,60.00,Cauchy,0.649519895136777,1.005
2,euclidean,laplace,half-rank,hardr,7.017659661085274e-05,sample_mean_var,1000,60.00,Hampel,0.649519895136777,1.005
2,euclidean,laplace,half-rank,mono,7.463409853490363e-05,sample_mean_var,1000,70.00,Huber,0.8524145845934106,1.005
2,euclidean,laplace,half-rank,softr,6.491931909488148e-05,sample_mean_var,1000,70.00,Cauchy,0.8524145845934106,1.005
2,euclidean,laplace,half-rank,hardr,7.139171076640974e-05,sample_mean_var,1000,70.00,Hampel,0.8524145845934106,1.005
2,euclidean,laplace,half-rank,mono,7.759972864313097e-05,sample_mean_var,1000,75.00,Huber,0.9811376648232266,1.005
2,euclidean,laplace,half-rank,softr,6.630402090186574e-05,sample_mean_var,1000,75.00,Cauchy,0.9811376648232266,1.005
2,euclidean,laplace,half-rank,hardr,7.289060709487691e-05,sample_mean_var,1000,75.00,Hampel,0.9811376648232266,1.005
2,euclidean,laplace,half-rank,mono,8.077732699147969e-05,sample_mean_var,1000,80.00,Huber,1.1377454652399854,1.005
2,euclidean,laplace,half-rank,softr,6.799164429161808e-05,sample_mean_var,1000,80.00,Cauchy,1.1377454652399854,1.005
2,euclidean,laplace,half-rank,hardr,7.485239419256556e-05,sample_mean_var,1000,80.00,Hampel,1.1377454652399854,1.005
2,euclidean,laplace,half-rank,mono,8.214742840356972e-05,sample_mean_var,1000,82.13,Huber,1.2146882269074413,1.005
2,euclidean,laplace,half-rank,softr,6.879180779326981e-05,sample_mean_var,1000,82.13,Cauchy,1.2146882269074413,1.005
2,euclidean,laplace,half-rank,hardr,7.594418839388959e-05,sample_mean_var,1000,82.13,Hampel,1.2146882269074413,1.005
2,euclidean,laplace,half-rank,mono,8.43748353853651e-05,sample_mean_var,1000,85.00,Huber,1.3380511070440761,1.005
2,euclidean,laplace,half-rank,softr,7.021416361538959e-05,sample_mean_var,1000,85.00,Cauchy,1.3380511070440761,1.005
2,euclidean,laplace,half-rank,hardr,7.772491032742786e-05,sample_mean_var,1000,85.00,Hampel,1.3380511070440761,1.005
2,euclidean,laplace,half-rank,mono,8.90853703196988e-05,sample_mean_var,1000,90.00,Huber,1.622383935510097,1.005
2,euclidean,laplace,half-rank,softr,7.329683450975913e-05,sample_mean_var,1000,90.00,Cauchy,1.622383935510097,1.005
2,euclidean,laplace,half-rank,hardr,8.129410328406409e-05,sample_mean_var,1000,90.00,Hampel,1.622383935510097,1.005
2,euclidean,laplace,half-rank,mono,9.595482947412629e-05,sample_mean_var,1000,95.00,Huber,2.106863464806622,1.005
2,euclidean,laplace,half-rank,softr,7.794494441422967e-05,sample_mean_var,1000,95.00,Cauchy,2.106863464806622,1.005
2,euclidean,laplace,half-rank,hardr,8.653015390720518e-05,sample_mean_var,1000,95.00,Hampel,2.106863464806622,1.005
2,euclidean,laplace,half-rank,mono,0.00010389373609044161,sample_mean_var,1000,99.00,Huber,3.205892239498637,1.005
2,euclidean,laplace,half-rank,softr,8.589216765790511e-05,sample_mean_var,1000,99.00,Cauchy,3.205892239498637,1.005
2,euclidean,laplace,half-rank,hardr,9.326158700553333e-05,sample_mean_var,1000,99.00,Hampel,3.205892239498637,1.005
2,euclidean,laplace,half-rank,mono,0.00010631658999068179,sample_mean_var,1000,99.73,Huber,3.977384024065866,1.005
2,euclidean,laplace,half-rank,softr,9.016921885262318e-05,sample_mean_var,1000,99.73,Cauchy,3.977384024065866,1.005
2,euclidean,laplace,half-rank,hardr,9.543114934963525e-05,sample_mean_var,1000,99.73,Hampel,3.977384024065866,1.005
2,euclidean,laplace,low-rank,fm,9.715659179997868e-05,sample_mean_var,1000,0.00,Fréchet,,1.0001
2,euclidean,laplace,low-rank,gm,4.8137281044406745e-05,sample_mean_var,1000,0.00,Geo.median,,1.0001
2,euclidean,laplace,low-rank,mono,4.751689126502825e-05,sample_mean_var,1000,5.00,Huber,0.03696360795754115,1.0001
2,euclidean,laplace,low-rank,softr,9.073573995267352e-05,sample_mean_var,814,5.00,Cauchy,0.03696360795754115,1.0001
2,euclidean,laplace,low-rank,hardr,0.00023044300436011472,sample_mean_var,838,5.00,Hampel,0.03696360795754115,1.0001
2,euclidean,laplace,low-rank,mono,4.882894207650789e-05,sample_mean_var,1000,10.00,Huber,0.07470845825446185,1.0001
2,euclidean,laplace,low-rank,softr,7.698547340092149e-05,sample_mean_var,1000,10.00,Cauchy,0.07470845825446185,1.0001
2,euclidean,laplace,low-rank,hardr,0.00018118453759634304,sample_mean_var,994,10.00,Hampel,0.07470845825446185,1.0001
2,euclidean,laplace,low-rank,mono,5.0083270862045834e-05,sample_mean_var,1000,15.00,Huber,0.11514250440069608,1.0001
2,euclidean,laplace,low-rank,softr,6.733327853920964e-05,sample_mean_var,1000,15.00,Cauchy,0.11514250440069608,1.0001
2,euclidean,laplace,low-rank,hardr,0.00012657663569947452,sample_mean_var,1000,15.00,Hampel,0.11514250440069608,1.0001
2,euclidean,laplace,low-rank,mono,5.103721089087054e-05,sample_mean_var,1000,20.00,Huber,0.1578942937941368,1.0001
