cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
full-rank,10.000000000000002,0,1,-1,70.0,0.9487625160849144,10,1.6048587841680586
full-rank,10.000000000000002,0,1,-1,75.0,1.020208289693984,10,1.5858274223118587
full-rank,10.000000000000002,0,1,-1,80.0,1.1090898842295207,10,1.5625348835078623
full-rank,10.000000000000002,0,1,-1,82.13,1.1542954798309797,10,1.5510073018747932
full-rank,10.000000000000002,0,1,-1,85.0,1.226080259989938,10,1.5329236830999549
full-rank,10.000000000000002,0,1,-1,90.0,1.4000089321454452,10,1.491273053999933
full-rank,10.000000000000002,0,1,-1,95.0,1.720985976410524,10,1.4244206534817614
full-rank,10.000000000000002,0,1,-1,99.0,2.6702350841125444,10,1.2881027445832225
full-rank,10.000000000000002,0,1,-1,99.73,3.675607258421747,10,1.2069214019809342
full-rank,20.000000000000004,0,1,-1,5.0,0.4190214205032611,20,1.7873463250232002
full-rank,20.000000000000004,0,1,-1,10.0,0.4723568176495242,20,1.7788785268353688
full-rank,20.000000000000004,0,1,-1,15.0,0.5139256523870351,20,1.7703982646399
full-rank,20.000000000000004,0,1,-1,20.0,0.5505286028581976,20,1.7616894857170502
full-rank,20.000000000000004,0,1,-1,25.0,0.5850318438797781,20,1.7527052065354702
full-rank,20.000000000000004,0,1,-1,30.0,0.6182547601995936,20,1.7435599680915626
full-rank,20.000000000000004,0,1,-1,35.0,0.6517754875888283,20,1.7338616405589211
full-rank,20.000000000000004,0,1,-1,40.0,0.686015934629892,20,1.7235067465193548
full-rank,20.000000000000004,0,1,-1,45.0,0.7213767073953996,20,1.7123883373484612
full-rank,20.000000000000004,0,1,-1,50.0,0.7594158143537282,20,1.700151906178465
full-rank,20.000000000000004,0,1,-1,60.0,0.8446960985858638,20,1.6723417144997497
full-rank,20.000000000000004,0,1,-1,70.0,0.952162155903832,20,1.6373915061433515
full-rank,20.000000000000004,0,1,-1,75.0,1.02038927381358,20,1.6156819334561705
full-rank,20.000000000000004,0,1,-1,80.0,1.1049222685839195,20,1.5897654172095248
full-rank,20.000000000000004,0,1,-1,82.13,1.1489534490173845,20,1.5766300773648292
