cov_type,eff_rank,is_sphere,is_hyperbolic,curvature,ptile,cutoff_ratio,d,RE
low-rank,1.0009,0,1,-1,60.0,0.6488977912495795,10,1.5290849107835454
low-rank,1.0009,0,1,-1,70.0,0.8516825216068787,10,1.430879670497932
low-rank,1.0009,0,1,-1,75.0,0.980891845108976,10,1.3749210801533531
low-rank,1.0009,0,1,-1,80.0,1.1387416472415437,10,1.3218992241178962
low-rank,1.0009,0,1,-1,82.13,1.2180666848480268,10,1.3001425438053735
low-rank,1.0009,0,1,-1,85.0,1.3414031577022147,10,1.27014905134982
low-rank,1.0009,0,1,-1,90.0,1.6276454819441266,10,1.209875587364221
low-rank,1.0009,0,1,-1,95.0,2.1121709515718163,10,1.1294436627421736
low-rank,1.0009,0,1,-1,99.0,3.22503482618052,10,1.0369341406024917
low-rank,1.0009,0,1,-1,99.73,4.0698154253886205,10,1.0137150143431668
low-rank,2.0018,0,1,-1,5.0,0.1093210493462559,20,2.10834693606619
low-rank,2.0018,0,1,-1,10.0,0.1714973664927589,20,2.002801791915688
low-rank,2.0018,0,1,-1,15.0,0.227757723865,20,1.922276249025054
low-rank,2.0018,0,1,-1,20.0,0.2816254162011536,20,1.855800485764588
low-rank,2.0018,0,1,-1,25.0,0.3351141267293631,20,1.7941315091558918
low-rank,2.0018,0,1,-1,30.0,0.3897763652525429,20,1.7364573229424978
low-rank,2.0018,0,1,-1,35.0,0.4452780460643642,20,1.6847523747803357
low-rank,2.0018,0,1,-1,40.0,0.5034317235356611,20,1.6377723813947276
low-rank,2.0018,0,1,-1,45.0,0.5641195551079559,20,1.593030175822593
low-rank,2.0018,0,1,-1,50.0,0.6290703067753958,20,1.5475498733339648
low-rank,2.0018,0,1,-1,60.0,0.7752040433249912,20,1.4550991074168609
low-rank,2.0018,0,1,-1,70.0,0.9562155021274812,20,1.356448311277048
low-rank,2.0018,0,1,-1,75.0,1.067216875592203,20,1.3082224037273396
low-rank,2.0018,0,1,-1,80.0,1.202061152670653,20,1.2602701913741576
low-rank,2.0018,0,1,-1,82.13,1.268172011199291,20,1.2400304379152038
low-rank,2.0018,0,1,-1,85.0,1.370979477380521,20,1.2121700040186374
low-rank,2.0018,0,1,-1,90.0,1.6050841572799643,20,1.1567180491527664
low-rank,2.0018,0,1,-1,95.0,1.9919284169274496,20,1.0933776828731758
low-rank,2.0018,0,1,-1,99.0,2.8504756690643847,20,1.024480429396063
low-rank,2.0018,0,1,-1,99.73,3.4765163603804954,20,1.0079282266813576
low-rank,5.004500000000001,0,1,-1,5.0,0.1804576198217923,50,2.3003568579286795
low-rank,5.004500000000001,0,1,-1,10.0,0.2609796730671453,50,2.1366838588532904
low-rank,5.004500000000001,0,1,-1,15.0,0.3279855400989645,50,2.0164779540577644
low-rank,5.004500000000001,0,1,-1,20.0,0.3887179066573877,50,1.9167429071730429
low-rank,5.004500000000001,0,1,-1,25.0,0.4465681363773172,50,1.8294872400839184
low-rank,5.004500000000001,0,1,-1,30.0,0.503735631448424,50,1.7496684850386033
low-rank,5.004500000000001,0,1,-1,35.0,0.5606295662924872,50,1.6807523077068507
low-rank,5.004500000000001,0,1,-1,40.0,0.6175535371645807,50,1.6187035032897032
low-rank,5.004500000000001,0,1,-1,45.0,0.6764933733470244,50,1.5610298244957632
low-rank,5.004500000000001,0,1,-1,50.0,0.7379171445402127,50,1.5051481625051109
low-rank,5.004500000000001,0,1,-1,60.0,0.8718570004373943,50,1.401453606715924
low-rank,5.004500000000001,0,1,-1,70.0,1.0306029057760382,50,1.3042038208643305
low-rank,5.004500000000001,0,1,-1,75.0,1.125213017571291,50,1.2580097689571812
low-rank,5.004500000000001,0,1,-1,80.0,1.2370900986751523,50,1.211265523721833
low-rank,5.004500000000001,0,1,-1,82.13,1.2924234520228433,50,1.1913455407321831
low-rank,5.004500000000001,0,1,-1,85.0,1.3762075380811956,50,1.1646883928145697
low-rank,5.004500000000001,0,1,-1,90.0,1.5639445745929124,50,1.116081783426799
low-rank,5.004500000000001,0,1,-1,95.0,1.868825419970137,50,1.065041914949467
low-rank,5.004500000000001,0,1,-1,99.0,2.518408419355468,50,1.0176227638211846
low-rank,5.004500000000001,0,1,-1,99.73,2.976065687507887,50,1.0061389202882596
low-rank,10.009000000000002,0,1,-1,5.0,0.2049838989062037,100,2.2706318411962982
low-rank,10.009000000000002,0,1,-1,10.0,0.294351075987486,100,2.086974009013791
low-rank,10.009000000000002,0,1,-1,15.0,0.3664551694717752,100,1.957624068347586
low-rank,10.009000000000002,0,1,-1,20.0,0.4309712248315054,100,1.852577059000304
low-rank,10.009000000000002,0,1,-1,25.0,0.4917315929185907,100,1.763465323624139
low-rank,10.009000000000002,0,1,-1,30.0,0.5500221710738089,100,1.686868659412296
low-rank,10.009000000000002,0,1,-1,35.0,0.6072088301055217,100,1.6189828868063705
low-rank,10.009000000000002,0,1,-1,40.0,0.6644925665604553,100,1.5562973237544675
low-rank,10.009000000000002,0,1,-1,45.0,0.7223303395876003,100,1.498983319136861
low-rank,10.009000000000002,0,1,-1,50.0,0.7821196634951774,100,1.446672696779689
low-rank,10.009000000000002,0,1,-1,60.0,0.9106365590216412,100,1.3509535034961342
low-rank,10.009000000000002,0,1,-1,70.0,1.0601978217973815,100,1.262164414556732
low-rank,10.009000000000002,0,1,-1,75.0,1.148347057686637,100,1.2202137023601034
low-rank,10.009000000000002,0,1,-1,80.0,1.250602544097915,100,1.178096648275664
low-rank,10.009000000000002,0,1,-1,82.13,1.3008686049182456,100,1.160612261277035
low-rank,10.009000000000002,0,1,-1,85.0,1.3762276505865074,100,1.1368371956733645
low-rank,10.009000000000002,0,1,-1,90.0,1.542046528876726,100,1.0951413426326095
low-rank,10.009000000000002,0,1,-1,95.0,1.8038135453411224,100,1.051683125371769
low-rank,10.009000000000002,0,1,-1,99.0,2.353159811582246,100,1.0132334006856096
low-rank,10.009000000000002,0,1,-1,99.73,2.7417520379680624,100,1.0042393651688362
low-rank,50.045,0,1,-1,5.0,0.2233076963924054,500,2.349907578323509
low-rank,50.045,0,1,-1,10.0,0.3205782528028002,500,2.1464643824745484
low-rank,50.045,0,1,-1,15.0,0.3972695162655839,500,1.9993320634329792
low-rank,50.045,0,1,-1,20.0,0.4663798031808822,500,1.880004043662832
low-rank,50.045,0,1,-1,25.0,0.528113028109237,500,1.784336420591073
low-rank,50.045,0,1,-1,30.0,0.590157500318151,500,1.6934459398246966
low-rank,50.045,0,1,-1,35.0,0.6490925957186052,500,1.6201234754655576
low-rank,50.045,0,1,-1,40.0,0.7061490580778828,500,1.553281892822327
low-rank,50.045,0,1,-1,45.0,0.7646481607605242,500,1.4926068166424094
low-rank,50.045,0,1,-1,50.0,0.8248608936284363,500,1.436721033970193
low-rank,50.045,0,1,-1,60.0,0.9487833399197394,500,1.333390195766166
low-rank,50.045,0,1,-1,70.0,1.0907441393103654,500,1.2442299714024256
low-rank,50.045,0,1,-1,75.0,1.1733958240898124,500,1.2012860076622571
low-rank,50.045,0,1,-1,80.0,1.2657120420343988,500,1.160212849711736
low-rank,50.045,0,1,-1,82.13,1.309989530573768,500,1.1425275604201013
low-rank,50.045,0,1,-1,85.0,1.3762306342068449,500,1.1208310636174277
low-rank,50.045,0,1,-1,90.0,1.5223141206639383,500,1.0831631042717924
low-rank,50.045,0,1,-1,95.0,1.745953400448852,500,1.042839628721454
low-rank,50.045,0,1,-1,99.0,2.187073847213482,500,1.0099465714530032
low-rank,50.045,0,1,-1,99.73,2.48782724838559,500,1.002905446123511
full-rank,2.0,0,0,0,5.0,0.1068642882144237,2,2.0361003097497083
full-rank,2.0,0,0,0,10.0,0.1700258528674706,2,1.9385235505201188
full-rank,2.0,0,0,0,15.0,0.2266639770519352,2,1.8629441027326563
full-rank,2.0,0,0,0,20.0,0.2808955994971698,2,1.7963760128246362
full-rank,2.0,0,0,0,25.0,0.3347839198691065,2,1.7369169795216202
full-rank,2.0,0,0,0,30.0,0.3885975493445259,2,1.6894995117797516
full-rank,2.0,0,0,0,35.0,0.4445372692092443,2,1.6433969711737384
full-rank,2.0,0,0,0,40.0,0.5028484922752842,2,1.597546893753997
full-rank,2.0,0,0,0,45.0,0.5639796949400532,2,1.558813052890562
full-rank,2.0,0,0,0,50.0,0.6283372021749971,2,1.5218474812489466
full-rank,2.0,0,0,0,60.0,0.7750046725636927,2,1.440619466992224
full-rank,2.0,0,0,0,70.0,0.955846199380381,2,1.3536824736142583
full-rank,2.0,0,0,0,75.0,1.067514900566263,2,1.3079512260951098
full-rank,2.0,0,0,0,80.0,1.2001207807273897,2,1.2630608220485349
full-rank,2.0,0,0,0,82.13,1.2661843584375705,2,1.2429841278022886
full-rank,2.0,0,0,0,85.0,1.369930383976652,2,1.213214468174585
full-rank,2.0,0,0,0,90.0,1.6045439564897228,2,1.1581438557351609
full-rank,2.0,0,0,0,95.0,1.995439415610389,2,1.094827023257111
full-rank,2.0,0,0,0,99.0,2.857142690640253,2,1.0272317980095251
full-rank,2.0,0,0,0,99.73,3.461714354304533,2,1.009586766240354
full-rank,5.0,0,0,0,5.0,0.1782767439540862,5,2.3812093896813886
full-rank,5.0,0,0,0,10.0,0.2593051692124146,5,2.1994513100240565
full-rank,5.0,0,0,0,15.0,0.3266752727719184,5,2.0678408125205108
full-rank,5.0,0,0,0,20.0,0.387711286145324,5,1.9629362099214087
full-rank,5.0,0,0,0,25.0,0.4456503161239319,5,1.8735482689589364
full-rank,5.0,0,0,0,30.0,0.50272114062378,5,1.7946095508297766
full-rank,5.0,0,0,0,35.0,0.5593903779051408,5,1.722069833006693
full-rank,5.0,0,0,0,40.0,0.6169848338569532,5,1.6545266799825722
full-rank,5.0,0,0,0,45.0,0.6757515258334075,5,1.59235184260299
full-rank,5.0,0,0,0,50.0,0.7369230396037273,5,1.5340042550230693
full-rank,5.0,0,0,0,60.0,0.8714207259568827,5,1.427208530035377
full-rank,5.0,0,0,0,70.0,1.030427409847147,5,1.328145870042238
full-rank,5.0,0,0,0,75.0,1.1263532222906936,5,1.2788551690703516
full-rank,5.0,0,0,0,80.0,1.2380369570477123,5,1.2298208222299605
